COUNTYFP,unemployment_rate,cases_avg_per_100k,deaths_avg_per_100k,party,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
48347,6.942857142857143,1423.3500000000001,57.88000000000001,REPUBLICAN,0.094,0.06,0.097,0.221,0.528
48349,6.742857142857143,1654.43,22.950000000000003,REPUBLICAN,0.006,0.024,0.114,0.217,0.639
48351,11.614285714285714,588.3700000000001,24.15,REPUBLICAN,0.057,0.049,0.11,0.152,0.631
48353,5.228571428571429,958.5799999999999,14.379999999999995,REPUBLICAN,0.09,0.072,0.108,0.187,0.544
48355,9.342857142857142,3042.7799999999993,42.64,REPUBLICAN,0.024,0.034,0.028,0.079,0.835
48357,5.828571428571429,927.21,31.17,REPUBLICAN,0.15,0.104,0.105,0.201,0.439
48359,4.128571428571428,702.16,47.31999999999999,REPUBLICAN,0.084,0.065,0.109,0.278,0.464
48361,10.957142857142857,1081.44,9.579999999999998,REPUBLICAN,0.051,0.07,0.105,0.157,0.618
48363,6.971428571428572,537.9499999999999,9.71,REPUBLICAN,0.027,0.023,0.029,0.181,0.74
48365,8.342857142857142,1290.98,107.91,REPUBLICAN,0.027,0.033,0.211,0.281,0.448
48367,6.328571428571428,776.5799999999999,2.6500000000000004,REPUBLICAN,0.02,0.048,0.055,0.206,0.671
48369,2.642857142857143,3118.65,83.28,REPUBLICAN,0.033,0.081,0.089,0.277,0.521
48371,7.928571428571429,1957.82,6.300000000000001,REPUBLICAN,0.05,0.051,0.15,0.197,0.551
48373,8.885714285714286,1237.5900000000001,4.87,REPUBLICAN,0.016,0.099,0.052,0.144,0.689
48375,5.857142857142857,2910.0899999999992,35.92,REPUBLICAN,0.067,0.063,0.113,0.272,0.485
48377,15.02857142857143,576.8799999999999,0.0,DEMOCRAT,0.003,0.003,0.032,0.174,0.789
48379,5.028571428571429,333.48999999999995,7.979999999999999,REPUBLICAN,0.143,0.062,0.038,0.245,0.512
48381,4.971428571428571,1093.1699999999998,14.180000000000001,REPUBLICAN,0.063,0.063,0.109,0.274,0.491
48383,8.785714285714286,1496.9799999999998,139.17,REPUBLICAN,0.058,0.061,0.064,0.237,0.58
48385,6.871428571428572,2110.65,0.0,REPUBLICAN,0.03,0.065,0.164,0.187,0.554
48387,6.7,1111.7299999999996,99.80999999999999,REPUBLICAN,0.059,0.136,0.098,0.254,0.452
48389,6.585714285714286,742.9499999999998,18.720000000000002,REPUBLICAN,0.07,0.04,0.086,0.204,0.6
48391,8.1,2372.76,0.0,REPUBLICAN,0.002,0.011,0.235,0.073,0.678
48393,4.642857142857144,702.6400000000001,0.0,REPUBLICAN,0.16,0.074,0.133,0.205,0.427
48395,6.6000000000000005,1230.6999999999998,0.0,REPUBLICAN,0.014,0.041,0.055,0.334,0.555
48397,6.685714285714286,667.82,17.54,REPUBLICAN,0.033,0.041,0.101,0.18,0.645
48399,5.314285714285715,898.32,28.290000000000003,REPUBLICAN,0.033,0.039,0.104,0.228,0.596
48401,7.3,823.37,5.46,REPUBLICAN,0.038,0.04,0.101,0.331,0.491
48403,11.157142857142858,402.40999999999997,25.1,REPUBLICAN,0.105,0.046,0.103,0.15,0.596
48405,9.442857142857145,1836.64,145.59,REPUBLICAN,0.096,0.033,0.07,0.222,0.58
48407,8.157142857142857,562.9999999999999,10.41,REPUBLICAN,0.009,0.064,0.082,0.112,0.733
48409,10.585714285714287,1041.78,0.75,REPUBLICAN,0.015,0.02,0.053,0.074,0.838
48411,5.528571428571428,353.15000000000003,0.0,REPUBLICAN,0.026,0.101,0.099,0.255,0.519
48413,6.571428571428571,1196.78,35.77,REPUBLICAN,0.002,0.029,0.054,0.271,0.644
48415,8.171428571428573,2459.1600000000003,6.0200000000000005,REPUBLICAN,0.143,0.177,0.127,0.09,0.463
48417,5.242857142857142,737.41,0.0,REPUBLICAN,0.061,0.099,0.14,0.183,0.518
48419,7.014285714285714,1423.84,55.52,REPUBLICAN,0.025,0.035,0.117,0.369,0.453
48421,3.0571428571428574,1259.7699999999998,0.0,REPUBLICAN,0.125,0.073,0.129,0.267,0.406
48423,7.2714285714285705,966.7400000000001,6.61,REPUBLICAN,0.108,0.091,0.104,0.168,0.529
48425,6.971428571428571,532.1899999999999,0.0,REPUBLICAN,0.027,0.161,0.133,0.201,0.477
48427,18.014285714285716,2707.79,44.33,DEMOCRAT,0.039,0.008,0.023,0.1,0.831
48429,5.757142857142857,304.96000000000004,0.0,REPUBLICAN,0.058,0.149,0.221,0.127,0.445
48431,6.3428571428571425,0.0,0.0,REPUBLICAN,0.032,0.077,0.067,0.252,0.572
48433,4.985714285714287,296.30999999999995,0.0,REPUBLICAN,0.084,0.122,0.12,0.224,0.449
48435,9.285714285714286,1500.7199999999998,0.0,REPUBLICAN,0.009,0.042,0.08,0.209,0.659
48437,5.442857142857142,1000.5400000000001,13.51,REPUBLICAN,0.084,0.075,0.053,0.255,0.532
48439,7.957142857142857,1264.32,17.28,DEMOCRAT,0.023,0.034,0.077,0.144,0.722
48441,5.828571428571427,1045.87,12.530000000000001,REPUBLICAN,0.054,0.059,0.12,0.191,0.575
48443,4.9142857142857155,420.38,0.0,REPUBLICAN,0.021,0.061,0.167,0.154,0.597
48445,7.242857142857142,839.4100000000001,0.0,REPUBLICAN,0.034,0.066,0.061,0.226,0.613
48447,4.785714285714286,142.79999999999998,0.0,REPUBLICAN,0.073,0.135,0.172,0.118,0.501
48449,7.07142857142857,3932.170000000001,26.040000000000003,REPUBLICAN,0.019,0.117,0.191,0.264,0.409
48451,6.642857142857143,1760.8600000000001,15.780000000000001,REPUBLICAN,0.007,0.038,0.071,0.271,0.613
48453,6.942857142857143,1569.3899999999999,19.74,DEMOCRAT,0.015,0.008,0.024,0.158,0.795
48455,8.228571428571428,865.72,0.0,REPUBLICAN,0.052,0.077,0.065,0.181,0.625
48457,10.085714285714285,493.85999999999996,6.05,REPUBLICAN,0.021,0.066,0.054,0.155,0.703
48459,7.928571428571429,415.8399999999999,2.6799999999999997,REPUBLICAN,0.051,0.076,0.104,0.179,0.59
48461,5.557142857142856,527.5500000000001,0.0,REPUBLICAN,0.077,0.058,0.088,0.21,0.567
48463,6.528571428571428,1636.56,21.22,REPUBLICAN,0.014,0.022,0.136,0.081,0.747
48465,8.714285714285714,2718.16,18.35,REPUBLICAN,0.003,0.05,0.09,0.072,0.784
48467,6.528571428571428,551.53,8.05,REPUBLICAN,0.138,0.143,0.151,0.161,0.407
48469,8.67142857142857,3292.279999999999,33.199999999999996,REPUBLICAN,0.008,0.039,0.138,0.058,0.757
48471,7.385714285714286,4186.46,55.10000000000001,REPUBLICAN,0.029,0.058,0.079,0.179,0.655
48473,7.885714285714286,737.1500000000001,11.32,REPUBLICAN,0.016,0.06,0.07,0.236,0.618
48475,8.700000000000001,675.2900000000002,17.66,REPUBLICAN,0.08,0.052,0.094,0.197,0.577
48477,5.785714285714286,1256.96,101.04999999999998,REPUBLICAN,0.02,0.031,0.087,0.328,0.534
48479,8.828571428571427,1979.8100000000006,40.19,DEMOCRAT,0.033,0.0,0.064,0.136,0.767
48481,6.857142857142856,1329.08,34.92,REPUBLICAN,0.011,0.072,0.076,0.216,0.625
48483,5.457142857142857,669.3000000000001,0.0,REPUBLICAN,0.23,0.139,0.158,0.126,0.346
48485,6.857142857142857,644.31,6.87,REPUBLICAN,0.073,0.046,0.096,0.092,0.692
48487,5.7714285714285705,305.52,0.0,REPUBLICAN,0.046,0.081,0.171,0.168,0.535
48489,12.642857142857142,2683.4999999999995,24.44,DEMOCRAT,0.034,0.015,0.067,0.064,0.82
48491,6.514285714285714,924.8599999999999,16.36,DEMOCRAT,0.016,0.033,0.065,0.177,0.708
48493,6.1000000000000005,813.0300000000001,13.490000000000006,REPUBLICAN,0.0,0.003,0.072,0.208,0.716
48495,8.77142857142857,815.0400000000002,0.0,REPUBLICAN,0.087,0.05,0.086,0.196,0.581
48497,7.1428571428571415,423.04999999999984,7.560000000000001,REPUBLICAN,0.008,0.127,0.046,0.17,0.649
48499,7.000000000000001,566.4699999999999,14.639999999999999,REPUBLICAN,0.046,0.073,0.071,0.283,0.526
48501,11.814285714285713,822.57,12.02,REPUBLICAN,0.084,0.035,0.065,0.254,0.561
48503,5.457142857142857,614.7600000000001,5.53,REPUBLICAN,0.062,0.063,0.086,0.144,0.645
48505,11.6,937.0400000000002,8.25,REPUBLICAN,0.047,0.001,0.035,0.138,0.779
48507,14.1,1519.1400000000003,52.709999999999965,DEMOCRAT,0.036,0.075,0.115,0.138,0.635
49001,4.357142857142857,374.72999999999996,0.0,REPUBLICAN,0.099,0.026,0.271,0.283,0.32
49003,5.442857142857144,542.78,3.5,REPUBLICAN,0.084,0.116,0.111,0.27,0.419
49005,3.342857142857143,1442.2,2.420000000000001,REPUBLICAN,0.09,0.108,0.08,0.31,0.411
49007,5.742857142857142,145.23999999999998,0.0,REPUBLICAN,0.107,0.134,0.114,0.293,0.353
49009,4.8999999999999995,0.0,0.0,REPUBLICAN,0.091,0.296,0.102,0.33,0.181
49011,4.728571428571428,784.1099999999999,3.3200000000000003,REPUBLICAN,0.035,0.055,0.077,0.314,0.518
49013,8.128571428571428,363.78000000000003,0.0,REPUBLICAN,0.051,0.259,0.033,0.469,0.188
49015,5.442857142857142,141.27,0.0,REPUBLICAN,0.122,0.109,0.106,0.239,0.424
49017,13.042857142857144,803.2700000000001,39.62,REPUBLICAN,0.062,0.056,0.232,0.264,0.386
49019,12.342857142857142,414.37,0.0,DEMOCRAT,0.056,0.111,0.098,0.176,0.558
49021,5.128571428571428,881.4699999999999,3.64,REPUBLICAN,0.065,0.036,0.22,0.262,0.417
49023,3.4285714285714293,531.4999999999999,2.38,REPUBLICAN,0.335,0.023,0.079,0.193,0.369
49025,6.528571428571429,650.2900000000001,0.0,REPUBLICAN,0.061,0.041,0.226,0.227,0.445
49027,3.571428571428572,885.56,0.0,REPUBLICAN,0.432,0.023,0.088,0.171,0.286
49029,3.957142857142857,368.06000000000006,0.0,REPUBLICAN,0.092,0.155,0.053,0.37,0.33
49031,7.028571428571429,270.47999999999996,0.0,REPUBLICAN,0.097,0.061,0.266,0.3,0.276
49033,4.385714285714285,241.57000000000002,0.0,REPUBLICAN,0.077,0.113,0.062,0.327,0.421
49035,5.828571428571428,1594.8000000000002,14.77,DEMOCRAT,0.028,0.032,0.094,0.202,0.644
49037,11.028571428571428,3936.8399999999997,138.10000000000002,REPUBLICAN,0.04,0.064,0.042,0.21,0.644
49039,4.157142857142857,315.84000000000003,0.0,REPUBLICAN,0.107,0.043,0.104,0.273,0.473
49041,4.814285714285715,336.96999999999997,9.24,REPUBLICAN,0.152,0.096,0.171,0.3,0.282
49043,9.214285714285714,1672.9099999999996,2.38,DEMOCRAT,0.018,0.1,0.054,0.177,0.651
49045,5.471428571428572,725.67,0.0,REPUBLICAN,0.002,0.114,0.141,0.212,0.532
49047,9.671428571428573,197.06,0.0,REPUBLICAN,0.121,0.269,0.046,0.389,0.175
49049,4.3,1162.28,4.820000000000001,REPUBLICAN,0.068,0.035,0.195,0.244,0.458
49051,7.942857142857144,1534.8000000000002,11.76,REPUBLICAN,0.039,0.063,0.056,0.254,0.588
49053,6.228571428571429,1240.5800000000002,10.830000000000002,REPUBLICAN,0.034,0.056,0.123,0.269,0.518
49055,9.785714285714286,52.699999999999996,0.0,REPUBLICAN,0.068,0.129,0.114,0.269,0.42
49057,5.571428571428571,928.7800000000001,9.090000000000002,REPUBLICAN,0.066,0.089,0.072,0.287,0.486
50001,6.128571428571429,196.40999999999997,5.459999999999999,OTHER,0.029,0.045,0.086,0.139,0.702
50003,7.885714285714286,246.26,2.8,OTHER,0.028,0.058,0.061,0.084,0.77
50005,7.200000000000002,85.44,0.0,OTHER,0.076,0.121,0.078,0.154,0.57
50007,5.714285714285715,449.2500000000001,23.91999999999999,OTHER,0.031,0.07,0.065,0.115,0.718
50009,8.27142857142857,120.56999999999998,0.0,REPUBLICAN,0.054,0.075,0.083,0.158,0.631
50011,6.2714285714285705,242.1,12.179999999999998,OTHER,0.042,0.058,0.056,0.134,0.71
50013,7.0857142857142845,179.54000000000002,0.0,OTHER,0.031,0.039,0.088,0.113,0.729
50015,9.757142857142858,175.7,3.9200000000000004,OTHER,0.027,0.181,0.062,0.141,0.59
50017,5.928571428571429,50.680000000000014,0.0,OTHER,0.029,0.095,0.073,0.107,0.696
50019,9.985714285714286,51.859999999999985,0.0,OTHER,0.07,0.174,0.061,0.149,0.546
50021,8.314285714285715,150.35000000000002,1.75,OTHER,0.031,0.037,0.088,0.205,0.639
50023,5.985714285714286,82.37999999999998,2.16,OTHER,0.051,0.19,0.104,0.05,0.604
50025,7.4,252.38999999999996,7.139999999999999,OTHER,0.075,0.031,0.035,0.151,0.708
50027,6.457142857142857,136.42000000000002,3.64,OTHER,0.061,0.055,0.03,0.227,0.627
51001,6.857142857142857,3333.68,46.33000000000001,REPUBLICAN,0.001,0.019,0.055,0.1,0.824
51003,5.642857142857143,657.63,9.23,DEMOCRAT,0.023,0.022,0.054,0.093,0.81
51005,7.185714285714285,396.7599999999999,15.36,REPUBLICAN,0.145,0.034,0.123,0.174,0.525
51007,5.928571428571428,560.05,7.63,REPUBLICAN,0.013,0.069,0.116,0.13,0.672
51009,5.814285714285715,299.74,3.3900000000000006,REPUBLICAN,0.064,0.033,0.074,0.204,0.625
51011,5.914285714285714,405.84000000000003,0.0,REPUBLICAN,0.063,0.018,0.105,0.204,0.61
51013,4.328571428571428,1200.4300000000003,61.35000000000001,DEMOCRAT,0.01,0.018,0.035,0.187,0.75
51015,4.885714285714286,344.15000000000003,4.56,REPUBLICAN,0.029,0.037,0.061,0.173,0.701
51017,12.185714285714283,86.01999999999998,0.0,REPUBLICAN,0.099,0.045,0.121,0.165,0.57
51019,5.3999999999999995,323.52,5.76,REPUBLICAN,0.052,0.09,0.115,0.248,0.495
51021,6.142857142857143,111.41999999999999,0.0,REPUBLICAN,0.081,0.114,0.2,0.166,0.44
51023,4.8999999999999995,551.77,12.830000000000002,REPUBLICAN,0.043,0.079,0.106,0.221,0.551
51025,7.628571428571429,1171.8000000000002,6.16,DEMOCRAT,0.006,0.003,0.158,0.145,0.688
51027,9.771428571428572,333.08,0.0,REPUBLICAN,0.037,0.099,0.219,0.181,0.463
51029,7.557142857142858,3497.0199999999995,34.94,REPUBLICAN,0.02,0.01,0.124,0.132,0.714
51031,6.1000000000000005,236.53,2.6,REPUBLICAN,0.07,0.04,0.083,0.222,0.585
51033,6.828571428571428,607.7800000000001,12.880000000000003,REPUBLICAN,0.047,0.032,0.031,0.14,0.75
51035,9.299999999999999,1029.4599999999998,36.96000000000001,REPUBLICAN,0.064,0.073,0.084,0.285,0.496
51036,6.714285714285714,727.84,78.53,DEMOCRAT,0.017,0.02,0.103,0.177,0.683
51037,5.857142857142857,428.95000000000005,0.0,REPUBLICAN,0.084,0.025,0.148,0.133,0.61
51041,6.085714285714286,1086.6399999999999,19.670000000000005,DEMOCRAT,0.026,0.03,0.08,0.216,0.649
51043,4.8,497.2,0.0,REPUBLICAN,0.013,0.036,0.057,0.154,0.74
51045,5.542857142857143,269.95,0.0,REPUBLICAN,0.017,0.022,0.148,0.182,0.632
51047,5.285714285714286,1767.0699999999997,25.169999999999998,REPUBLICAN,0.053,0.068,0.013,0.213,0.653
51049,6.171428571428571,678.9899999999998,0.0,REPUBLICAN,0.012,0.055,0.098,0.137,0.699
51051,8.257142857142856,117.76000000000003,0.0,REPUBLICAN,0.031,0.129,0.129,0.182,0.528
51053,6.357142857142857,688.66,10.0,REPUBLICAN,0.022,0.016,0.104,0.193,0.664
51057,7.028571428571428,740.83,9.1,REPUBLICAN,0.016,0.081,0.181,0.16,0.563
51059,5.814285714285716,1355.1999999999998,46.36000000000001,DEMOCRAT,0.018,0.016,0.054,0.163,0.748
51061,4.985714285714286,805.3800000000002,11.200000000000003,REPUBLICAN,0.04,0.013,0.042,0.133,0.772
51063,5.642857142857144,234.08,6.37,REPUBLICAN,0.079,0.063,0.092,0.256,0.51
51065,5.514285714285713,641.21,29.310000000000002,REPUBLICAN,0.037,0.014,0.077,0.1,0.772
51067,5.7,264.13999999999993,3.6999999999999993,REPUBLICAN,0.074,0.098,0.069,0.189,0.57
51069,5.1,737.66,7.840000000000002,REPUBLICAN,0.026,0.048,0.048,0.264,0.614
51071,6.985714285714285,140.94000000000003,0.0,REPUBLICAN,0.066,0.09,0.14,0.137,0.567
51073,5.7,384.9,3.8,REPUBLICAN,0.003,0.004,0.035,0.234,0.724
51075,5.128571428571428,663.65,27.599999999999994,REPUBLICAN,0.034,0.043,0.065,0.097,0.761
51077,6.414285714285713,777.1799999999998,25.76,REPUBLICAN,0.141,0.065,0.07,0.196,0.527
51079,5.685714285714285,677.9399999999999,10.079999999999998,REPUBLICAN,0.011,0.038,0.052,0.153,0.747
51081,6.3,3779.020000000001,79.38000000000001,DEMOCRAT,0.014,0.002,0.145,0.158,0.681
51083,7.257142857142858,374.29,2.94,REPUBLICAN,0.092,0.028,0.072,0.165,0.643
51085,5.128571428571428,552.86,30.689999999999998,REPUBLICAN,0.043,0.052,0.087,0.25,0.568
51087,6.557142857142858,1031.04,56.059999999999995,DEMOCRAT,0.04,0.037,0.071,0.191,0.662
51089,7.8999999999999995,901.66,9.800000000000002,REPUBLICAN,0.063,0.085,0.132,0.154,0.566
51091,4.128571428571428,185.83999999999995,0.0,REPUBLICAN,0.059,0.041,0.103,0.197,0.599
51093,5.185714285714285,876.9,24.139999999999997,REPUBLICAN,0.039,0.055,0.059,0.277,0.569
51095,7.357142857142857,681.0899999999999,22.3,DEMOCRAT,0.006,0.008,0.005,0.231,0.75
51097,5.085714285714286,531.02,14.209999999999999,REPUBLICAN,0.007,0.041,0.149,0.191,0.612
51099,4.671428571428571,475.69000000000005,14.9,REPUBLICAN,0.151,0.044,0.086,0.053,0.666
51101,5.628571428571429,456.82000000000005,17.47,REPUBLICAN,0.012,0.072,0.201,0.169,0.546
51103,8.057142857142859,284.29,0.0,REPUBLICAN,0.001,0.022,0.121,0.178,0.678
51105,6.757142857142858,364.1700000000001,0.61,REPUBLICAN,0.107,0.135,0.072,0.104,0.582
51107,5.557142857142858,1216.01,27.2,DEMOCRAT,0.014,0.012,0.038,0.173,0.763
51109,5.528571428571429,435.09999999999997,5.319999999999999,REPUBLICAN,0.025,0.045,0.036,0.146,0.748
51111,5.042857142857143,452.08,2.34,REPUBLICAN,0.068,0.006,0.134,0.143,0.649
51113,4.1,476.5799999999999,7.5600000000000005,REPUBLICAN,0.017,0.097,0.064,0.154,0.668
51115,5.128571428571428,149.14000000000001,0.0,REPUBLICAN,0.001,0.001,0.049,0.19,0.76
51117,6.942857142857143,975.2300000000001,99.94,REPUBLICAN,0.063,0.022,0.128,0.14,0.648
51119,5.328571428571428,268.46000000000004,9.45,REPUBLICAN,0.001,0.004,0.103,0.237,0.654
51121,5.3,261.71000000000004,2.9400000000000004,DEMOCRAT,0.056,0.042,0.09,0.171,0.64
51125,5.828571428571428,219.76,0.0,REPUBLICAN,0.011,0.015,0.106,0.167,0.701
51127,4.8428571428571425,519.14,21.349999999999994,REPUBLICAN,0.008,0.035,0.079,0.17,0.708
51131,8.1,2565.61,239.11999999999995,DEMOCRAT,0.001,0.037,0.089,0.112,0.761
51133,6.985714285714286,529.03,11.8,REPUBLICAN,0.017,0.038,0.095,0.141,0.71
51135,4.9142857142857155,1169.74,46.00000000000001,REPUBLICAN,0.044,0.014,0.099,0.182,0.661
51137,5.971428571428571,559.1300000000001,8.19,REPUBLICAN,0.033,0.132,0.038,0.153,0.643
51139,8.342857142857143,1394.84,104.63000000000001,REPUBLICAN,0.025,0.052,0.237,0.166,0.52
51141,7.314285714285714,586.1,17.010000000000005,REPUBLICAN,0.042,0.098,0.166,0.203,0.491
51143,6.942857142857143,482.15000000000003,3.36,REPUBLICAN,0.106,0.045,0.147,0.135,0.567
51145,5.285714285714286,400.98999999999995,12.48,REPUBLICAN,0.012,0.092,0.074,0.162,0.66
51147,6.67142857142857,1226.8399999999997,30.779999999999998,DEMOCRAT,0.059,0.009,0.138,0.154,0.64
51149,6.457142857142857,891.34,5.180000000000001,REPUBLICAN,0.033,0.033,0.127,0.189,0.619
51153,6.6000000000000005,1846.3600000000001,36.63,DEMOCRAT,0.047,0.027,0.055,0.11,0.761
51155,8.6,211.68000000000006,7.14,REPUBLICAN,0.083,0.055,0.166,0.173,0.523
51157,4.728571428571429,722.4499999999999,23.28,REPUBLICAN,0.023,0.019,0.077,0.164,0.717
51159,4.985714285714286,4611.22,146.82,REPUBLICAN,0.015,0.07,0.109,0.167,0.64
51161,5.514285714285714,465.45,8.95,REPUBLICAN,0.065,0.045,0.077,0.205,0.607
51163,5.728571428571429,323.02,0.0,REPUBLICAN,0.015,0.112,0.068,0.13,0.675
51165,5.285714285714285,1106.23,19.73,REPUBLICAN,0.034,0.062,0.139,0.212,0.553
51167,7.042857142857143,196.68,3.7800000000000002,REPUBLICAN,0.082,0.137,0.212,0.24,0.329
51169,5.6571428571428575,200.56,13.86,REPUBLICAN,0.074,0.124,0.121,0.157,0.523
51171,5.614285714285714,1554.8,95.29,REPUBLICAN,0.023,0.039,0.136,0.288,0.514
51173,6.942857142857142,335.5,7.5299999999999985,REPUBLICAN,0.087,0.079,0.237,0.182,0.415
51175,4.871428571428571,1306.4999999999998,65.61000000000001,REPUBLICAN,0.019,0.013,0.063,0.216,0.69
51177,6.285714285714286,940.34,25.619999999999997,REPUBLICAN,0.05,0.019,0.03,0.115,0.785
51179,5.828571428571429,807.28,4.4799999999999995,DEMOCRAT,0.045,0.035,0.097,0.095,0.728
51181,6.014285714285714,562.6600000000001,24.42,DEMOCRAT,0.006,0.021,0.003,0.249,0.721
51183,8.085714285714285,2471.9399999999996,67.84,DEMOCRAT,0.012,0.012,0.06,0.218,0.698
51185,7.942857142857144,190.06000000000003,0.0,REPUBLICAN,0.062,0.104,0.264,0.16,0.41
51187,6.2,896.0999999999999,23.01,REPUBLICAN,0.027,0.017,0.088,0.2,0.669
51191,6.285714285714285,294.44,7.49,REPUBLICAN,0.123,0.099,0.144,0.266,0.368
51193,6.028571428571429,1120.66,11.06,REPUBLICAN,0.079,0.036,0.127,0.127,0.631
51195,7.671428571428572,202.83999999999995,7.979999999999999,REPUBLICAN,0.025,0.075,0.099,0.158,0.643
51197,8.614285714285714,342.37,10.5,REPUBLICAN,0.096,0.075,0.172,0.21,0.447
51199,5.985714285714286,421.71000000000004,4.41,REPUBLICAN,0.006,0.021,0.024,0.162,0.786
51510,5.814285714285715,1720.61,41.019999999999996,DEMOCRAT,0.032,0.02,0.065,0.17,0.712
51520,8.014285714285714,271.8,0.0,REPUBLICAN,0.174,0.125,0.075,0.273,0.352
51530,5.971428571428571,855.9999999999999,0.0,REPUBLICAN,0.018,0.15,0.068,0.125,0.639
51540,6.7142857142857135,932.3699999999999,18.070000000000007,DEMOCRAT,0.023,0.019,0.05,0.075,0.833
51550,6.228571428571428,930.15,10.800000000000004,DEMOCRAT,0.018,0.025,0.095,0.182,0.68
51570,7.028571428571429,1004.1600000000003,116.67,REPUBLICAN,0.044,0.045,0.126,0.177,0.608
51580,10.542857142857143,202.95999999999992,0.0,REPUBLICAN,0.184,0.017,0.133,0.188,0.478
51590,9.957142857142857,686.2500000000001,9.339999999999998,DEMOCRAT,0.087,0.043,0.209,0.127,0.534
51595,10.185714285714285,3171.4800000000005,280.49,DEMOCRAT,0.015,0.001,0.148,0.148,0.687
51600,5.8428571428571425,355.68999999999994,43.97,DEMOCRAT,0.025,0.015,0.075,0.173,0.712
51610,3.7857142857142856,516.61,61.550000000000004,DEMOCRAT,0.007,0.033,0.038,0.158,0.765
51620,7.442857142857143,1456.3300000000002,77.00999999999999,DEMOCRAT,0.01,0.027,0.115,0.192,0.656
51630,7.300000000000002,1279.1299999999997,22.720000000000002,DEMOCRAT,0.038,0.007,0.034,0.136,0.784
51640,8.757142857142858,5159.2,263.3,REPUBLICAN,0.071,0.086,0.049,0.243,0.551
51650,8.4,692.29,3.9900000000000007,DEMOCRAT,0.008,0.025,0.078,0.118,0.771
51660,7.0,1975.05,56.91999999999999,DEMOCRAT,0.029,0.066,0.129,0.205,0.571
51670,10.071428571428571,1121.66,22.16,DEMOCRAT,0.038,0.038,0.149,0.187,0.588
51678,7.257142857142857,464.3999999999998,0.0,DEMOCRAT,0.01,0.146,0.059,0.121,0.663
51680,7.328571428571429,465.50999999999993,1.7,DEMOCRAT,0.07,0.031,0.073,0.222,0.603
51683,6.628571428571428,3873.5,57.50999999999999,DEMOCRAT,0.033,0.023,0.027,0.175,0.742
51685,6.885714285714286,2865.09,45.85,DEMOCRAT,0.071,0.025,0.017,0.167,0.72
51690,10.642857142857142,1251.05,19.379999999999995,DEMOCRAT,0.063,0.076,0.134,0.163,0.564
51700,8.657142857142857,833.01,8.56,DEMOCRAT,0.01,0.038,0.035,0.145,0.772
51710,8.414285714285715,1192.4299999999998,9.4,DEMOCRAT,0.004,0.03,0.087,0.215,0.664
51720,7.7,247.64,0.0,REPUBLICAN,0.017,0.056,0.085,0.155,0.687
51730,12.48571428571429,1335.3600000000001,31.060000000000016,DEMOCRAT,0.034,0.033,0.116,0.177,0.64
51735,4.557142857142857,274.63999999999993,0.0,REPUBLICAN,0.004,0.014,0.073,0.219,0.69
51740,8.799999999999999,1434.8700000000001,22.360000000000007,DEMOCRAT,0.0,0.019,0.122,0.225,0.634
51750,6.92857142857143,146.00000000000003,0.0,DEMOCRAT,0.075,0.045,0.11,0.177,0.593
51760,8.642857142857142,1211.61,20.93,DEMOCRAT,0.06,0.031,0.092,0.275,0.541
51770,7.742857142857143,818.8600000000001,11.310000000000002,DEMOCRAT,0.07,0.05,0.088,0.212,0.58
51775,6.257142857142857,545.3299999999998,11.829999999999998,REPUBLICAN,0.064,0.039,0.068,0.199,0.63
51790,6.628571428571429,617.9699999999999,0.0,DEMOCRAT,0.027,0.039,0.057,0.158,0.718
51800,6.357142857142857,1046.3300000000002,52.09,DEMOCRAT,0.007,0.048,0.171,0.208,0.565
